"Month","Type","Number","Title","Type2","URL"
2009-06-30,"Law","Ley 18506","APROBACION ACUERDO DE ADMISION DE TITULOS, CERTIFICADOS Y DIPLOMAS PARA EL EJERCICIO DE LA DOCENCIA EN LA ENSEÑANZA DEL ESPAÑOL Y DEL PORTUGUES COMO LENGUAS EXTRANJERAS EN LOS ESTADOS PARTES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18506-2009"
2009-06-30,"Law","Ley 18505","AUTORIZACION DE PRESTAMO PARA LA ADQUISICION DE AERONAVES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18505-2009"
2009-06-30,"Law","Ley 18504","DENOMINACION DE RUTAS NACIONALES. TRAMO RUTA 46","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18504-2009"
2009-06-30,"Law","Ley 18503","APROBACION ACUERDO ENTRE URUGUAY Y PORTUGAL SOBRE COOPERACION ECONOMICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18503-2009"
2009-06-30,"Law","Ley 18502","OTORGAMIENTO DE PENSION GRACIABLE. EUGENIA MARTA PEREYRA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18502-2009"
2009-06-30,"Law","Ley 18501","CREACION DEL ARCHIVO AUDIOVISUAL DEPENDIENTE DEL SODRE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18501-2009"
2009-06-30,"Law","Ley 18500","OTORGAMIENTO DE PENSION GRACIABLE. MARY ISABEL DA CUÑA RODRIGUEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18500-2009"
2009-06-30,"Law","Ley 18499","COMPETENCIA ""FUERZAS COMANDO 2009"". AUTORIZACION SALIDA DELEGACION DEL EJERCITO NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18499-2009"
2009-06-30,"Law","Ley 18498","LEY DE PESCA. MODIFICACION. INTEGRACION DE TRIPULACION EN BUQUES DE  MATRICULA NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18498-2009"
2009-06-30,"Law","Ley 18497","DENOMINACION DE ESCUELA PUBLICA N° 39. COLONIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18497-2009"
2009-06-30,"Law","Ley 18496","APROBACION CONVENIO ENTRE URUGUAY Y VENEZUELA RELATIVO A LA NUEVA TELEVISION DEL SUR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18496-2009"
2009-06-30,"Law","Ley 18495","CONMEMORACION DEL DIA DEL TRABAJADOR DE LA INDUSTRIA FRIGORIFICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18495-2009"
2009-06-30,"Law","Ley 18494","LEY DEL FORTALECIMIENTO DEL SISTEMA DE PREVENCION Y CONTROL DEL LAVADO DE ACTIVOS Y FINANCIAMIENTO DEL TERRORISMO. MODIFICACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18494-2009"
2009-06-30,"Law","Ley 18493","DECLARACION CAPITAL NACIONAL DE RAID HIPICO. SARANDI GRANDE. FLORIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18493-2009"
2009-07-31,"Law","Ley 18530","REGULACION INSTALACION DE UNA NUEVA TERMINAL DE CONTENEDORES EN EL PUERTO DE MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18530-2009"
2009-07-31,"Law","Ley 18529","OTORGAMIENTO DE PENSION GRACIABLE. EDUARDO PAYSEE GONZALEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18529-2009"
2009-07-31,"Law","Ley 18528","AUTORIZACION DE SALIDA DEL PAIS DE FUNCIONARIOS MILITARES. OPERACION HAITI 2009. EJERCICIO COMBINADO PANAMAX 2009","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18528-2009"
2009-07-31,"Law","Ley 18527","APROBACION DE LA CONVENCION SOBRE MUNICIONES EN RACIMO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18527-2009"
2009-07-31,"Law","Ley 18526","APROBACION ACUERDO MARCO DE COMERCIO ENTRE EL MERCOSUR Y PAKISTAN","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18526-2009"
2009-07-31,"Law","Ley 18525","DECLARACION FERIADO LABORABLE. VILLA RODRIGUEZ. SAN JOSE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18525-2009"
2009-07-31,"Law","Ley 18524","DESIGNACION DEL PRIMER CENTRO DE REFERENCIA OFTALMOLOGICA. HOSPITAL DE OJOS 
JOSE MARTI. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18524-2009"
2009-07-31,"Law","Ley 18523","DENOMINACION DE OBRA PUBLICA. PUENTE SOBRE EL RIO SANTA LUCIA. ROCHA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18523-2009"
2009-07-31,"Law","Ley 18522","DENOMINACION DE ESCUELA PUBLICA ESPECIAL N° 105. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18522-2009"
2009-07-31,"Law","Ley 18521","DENOMINACION DE ESCUELA PUBLICA N° 359. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18521-2009"
2009-07-31,"Law","Ley 18520","SEGURO PARA EL CONTROL DE LA BRUCELOSIS (SCB). MODIFICACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18520-2009"
2009-07-31,"Law","Ley 18519","AUTORIZACION INCREMENTO DE LA DEUDA PUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18519-2009"
2009-07-31,"Law","Ley 18518","ELECCIONES EN LA CAJA DE JUBILACIONES Y PENSIONES DE PROFESIONALES UNIVERSITARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18518-2009"
2009-07-31,"Law","Ley 18517","AUTORIZACION INAC CONCESION DE QUITAS Y REDUCCION RECARGOS E INTERESES POR MORA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18517-2009"
2009-08-31,"Law","Ley 18545","DENOMINACION DE ESCUELA PUBLICA Nº 97. MALDONADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18545-2009"
2009-08-31,"Law","Ley 18544","DENOMINACION DE ESCUELA PUBLICA AL AIRE LIBRE Nº 34. TREINTA Y TRES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18544-2009"
2009-08-31,"Law","Ley 18543","DENOMINACION DE ESCUELA PUBLICA Nº 65. ROCHA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18543-2009"
2009-08-31,"Law","Ley 18542","DENOMINACION DE LICEO DE LA CIUDAD DE TRANQUERAS. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18542-2009"
2009-08-31,"Law","Ley 18541","DENOMINACION DE ESCUELA PUBLICA Nº 44. SORIANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18541-2009"
2009-08-31,"Law","Ley 18540","OTORGAMIENTO DE PENSION GRACIABLE. NERY GONZALEZ BERMUDEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18540-2009"
2009-08-31,"Law","Ley 18539","OTORGAMIENTO DE PENSION GRACIABLE. ALCIDES VICENTE SILVEIRA MONTERO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18539-2009"
2009-08-31,"Law","Ley 18538","DENOMINACION DE ESCUELA PUBLICA Nº 124. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18538-2009"
2009-08-31,"Law","Ley 18537","MUERTE SUBITA DEL LACTANTE. ESTUDIO Y PREVENCION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18537-2009"
2009-08-31,"Law","Ley 18536","APROBACION CONVENIO DE TRANSPORTE AEREO ENTRE URUGUAY Y CHILE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18536-2009"
2009-08-31,"Law","Ley 18535","APROBACION CONVENCION RELATIVA A LA COMPETENCIA, LEY APLICABLE, RECONOCIMIENTO, EJECUCION Y COOPERACION EN MATERIA DE RESPONSABILIDAD PARENTAL Y MEDIDAS PARA LA PROTECCION DE LOS NIÑOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18535-2009"
2009-08-31,"Law","Ley 18534","INTERESES POR PRESTAMOS DE LA CORPORACION NACIONAL PARA EL DESARROLLO. EXONERACION DE IVA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18534-2009"
2009-08-31,"Law","Ley 18533","DENOMINACION DE ESCUELA PUBLICA Nº 132. RIVERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18533-2009"
2009-08-31,"Law","Ley 18532","PROHIBICION IMPORTACION DE VEHICULOS USADOS. PRORROGA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18532-2009"
2009-08-31,"Law","Ley 18531","LEY DE EMPLEO JUVENIL. MODIFICACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18531-2009"
2009-09-30,"Law","Ley 18603","SUBVENCION A FAVOR DE STRAI EX TRABAJADORES DE INCUR SEGUN LO DISPUESTO POR LEY Nº 18362 ART. 475","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18603-2009"
2009-09-30,"Law","Ley 18602","CREACION DE LA AGENCIA NACIONAL DE DESARROLLO (ANDE)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18602-2009"
2009-09-30,"Law","Ley 18601","APROBACION DE RENDICION DE CUENTAS Y BALANCE DE EJECUCION PRESUPUESTAL. EJERCICIO 2008","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18601-2009"
2009-09-30,"Law","Ley 18600","DOCUMENTO ELECTRONICO Y FIRMA ELECTRONICA. ADMISIBILIDAD, VALIDEZ Y EFICACIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18600-2009"
2009-09-30,"Law","Ley 18599","CONTRATACION DE MOZOS DE CORDEL. PRORROGA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18599-2009"
2009-09-30,"Law","Ley 18598","PUEBLO VILLA SARA. TREINTA Y TRES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18598-2009"
2009-09-30,"Law","Ley 18597","LEY DE USO EFICIENTE DE LA ENERGIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18597-2009"
2009-09-30,"Law","Ley 18596","REPARACION A LAS VICTIMAS DE LA ACTUACION ILEGITIMA DEL ESTADO EN EL
PERIODO COMPRENDIDO ENTRE EL 13 DE JUNIO DE 1968 Y EL 28 DE FEBRERO DE
1985","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18596-2009"
2009-09-30,"Law","Ley 18595","CREACION DEL SISTEMA NACIONAL DE ACREDITACION DE VETERINARIOS PARA EL 
SECTOR PESQUERO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18595-2009"
2009-09-30,"Law","Ley 18594","FACULTASE EL TRASLADO DE LOS RESTOS DEL GENERAL JOSE GERVASIO ARTIGAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18594-2009"
2009-09-30,"Law","Ley 18593","PROCESO CONCURSAL. MODIFICACIONES A LA LEY Nº 18.387","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18593-2009"
2009-09-30,"Law","Ley 18592","LEY INTERPRETATIVA DEL ARTICULO 6  DE LA LEY Nº 18.439. ESCISION DE LOS SERVICIOS ASISTENCIALES DEL SINDICATO MEDICO DEL URUGUAY","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18592-2009"
2009-09-30,"Law","Ley 18591","CREACION DEL COLEGIO MEDICO DEL URUGUAY","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18591-2009"
2009-09-30,"Law","Ley 18590","MODIFICACION DEL CODIGO DE LA NIÑEZ Y LA ADOLESCENCIA (CNA). REGIMEN DE ADOPCIONES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18590-2009"
2009-09-30,"Law","Ley 18589","DECLARACION DEL ""DIA DE LA NACION CHARRUA Y DE LA IDENTIDAD INDIGENA""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18589-2009"
2009-09-30,"Law","Ley 18588","ESTUPEFACIENTES Y SUSTANCIAS SICOTROPICAS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18588-2009"
2009-09-30,"Law","Ley 18587","DESIGNACION DE ESCUELA PUBLICA Nº 97. SALTO. MAESTRA MARIA DOMINGA RAVAGNI DE ANDRADE (NORA)","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18587-2009"
2009-09-30,"Law","Ley 18586","DESIGNACION DE ESCUELA PUBLICA Nº 93. RIVERA. SIMON BOLIVAR","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18586-2009"
2009-09-30,"Law","Ley 18585","DECLARACION DE INTERES NACIONAL. INVESTIGACION, DESARROLLO Y FORMACION EN EL USO DE LA ENERGIA SOLAR TERMICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18585-2009"
2009-09-30,"Law","Ley 18584","APROBACION DE TRATADO DE EXTRADICION ENTRE LA REPUBLICA ORIENTAL DEL URUGUAY Y LA REPUBLICA DE PERU","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18584-2009"
2009-09-30,"Law","Ley 18583","APROBACION DE TRATADO DE EXTRADICION ENTRE LA REPUBLICA ORIENTAL DEL URUGUAY Y LA REPUBLICA DE PANAMA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18583-2009"
2009-09-30,"Law","Ley 18582","ACADEMIA NACIONAL DE CIENCIAS DE LA REPUBLICA ORIENTAL DEL URUGUAY. CREACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18582-2009"
2009-09-30,"Law","Ley 18581","DESIGNACION DE ESCUELA PUBLICA Nº 37. CERRO LARGO. CARLOS COSSE CORONEL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18581-2009"
2009-09-30,"Law","Ley 18580","DENOMINACION DE LICEO AIGUA. MALDONADO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18580-2009"
2009-09-30,"Law","Ley 18579","DENOMINACION DE ESCUELA PUBLICA N° 112. MELO. CERRO LARGO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18579-2009"
2009-09-30,"Law","Ley 18578","OTORGAMIENTO DE PENSION GRACIABLE. BLANCA OLIRA LEMOS GONZALEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18578-2009"
2009-09-30,"Law","Ley 18577","OTORGAMIENTO DE PENSION GRACIABLE. DOMINGO SALVADOR PEREZ SILVA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18577-2009"
2009-09-30,"Law","Ley 18576","DELEGACION DEL EJERCITO NACIONAL Y FUERZA AEREA. AUTORIZACION DE SALIDA DEL PAIS. OPERACIONES ESPECIALES ""ESTRELLA AUSTRAL""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18576-2009"
2009-09-30,"Law","Ley 18575","AUTORIZACION DE INGRESO AL PAIS DE AERONAVE DE LA FUERZA AEREA ARGENTINA Y SU TRIPULACION. ADIESTRAMIENTO EN REABASTECIMIENTO ""TANQUE 2009""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18575-2009"
2009-10-31,"Law","Ley 18621","CREACION DEL SISTEMA NACIONAL DE EMERGENCIAS PUBLICO Y PERMANENTE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18621-2009"
2009-10-31,"Law","Ley 18620","REGULACION DEL DERECHO A LA IDENTIDAD DE GENERO, CAMBIO DE NOMBRE Y 
SEXO REGISTRAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18620-2009"
2009-10-31,"Law","Ley 18619","SEGURIDAD OPERACIONAL DE LA AERONAUTICA CIVIL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18619-2009"
2009-10-31,"Law","Ley 18618","DENOMINACION DE LICEO PUBLICO N° 59. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18618-2009"
2009-10-31,"Law","Ley 18617","CREACION DEL INSTITUTO NACIONAL DEL ADULTO MAYOR (INAM) EN LA ORBITA DEL MINISTERIO DE DESARROLLO SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18617-2009"
2009-10-31,"Law","Ley 18616","DENOMINACION DEL CENTRO REGIONAL DE PROFESORES DEL SUR. SEDE ATLANTICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18616-2009"
2009-10-31,"Law","Ley 18615","PROCEDIMIENTO DE FIJACION DE VARIABLES QUE AFECTAN LA CADENA PRODUCTIVA DEL SECTOR AVICOLA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18615-2009"
2009-10-31,"Law","Ley 18614","PRORROGA DE SUBSIDIO POR DESEMPLEO. DANCOTEX S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18614-2009"
2009-10-31,"Law","Ley 18613","DENOMINACION DE RUTAS NACIONALES. RUTA BY PASS SALTO GRANDE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18613-2009"
2009-10-31,"Law","Ley 18612","DENOMINACION DE LICEO PUBLICO Nº 58. MONTEVIDEO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18612-2009"
2009-10-31,"Law","Ley 18611","PROCEDIMIENTOS PARA LA UTILIZACION DE ANIMALES EN ACTIVIDADES DE EXPERIMENTACION, DOCENCIA E INVESTIGACION CIENTIFICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18611-2009"
2009-10-31,"Law","Ley 18610","LEY DE POLITICA NACIONAL DE AGUAS. PRINCIPIOS RECTORES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18610-2009"
2009-10-31,"Law","Ley 18609","APROBACION DE CONVENIO INTERNACIONAL DE TRABAJO Nº 102 SOBRE LA SEGURIDAD SOCIAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18609-2009"
2009-10-31,"Law","Ley 18608","APROBACION DE CONVENIO INTERNACIONAL DE TRABAJO Nº 135 RELATIVO A LA PROTECCION Y FACILIDADES QUE DEBEN OTORGARSE A LOS REPRESENTANTES DE LOS
TRABAJADORES EN LA EMPRESA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18608-2009"
2009-10-31,"Law","Ley 18607","SEGURIDAD SOCIAL. REGIMEN DE FACILIDADES DE PAGO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18607-2009"
2009-10-31,"Law","Ley 18606","OTORGAMIENTO DE PENSION GRACIABLE. MARIA TANIA SIVER","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18606-2009"
2009-10-31,"Law","Ley 18605","DECLARACION DEL ""DIA DE CELEBRACION DE LA DEMOCRACIA""","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18605-2009"
2009-10-31,"Law","Ley 18604","DENOMINACION DEL JARDIN ASISTENCIAL Nº 117. FLORIDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18604-2009"
2009-11-30,"Law","Ley 18625","PRORROGA DE SUBSIDIO POR DESEMPLEO. CARTONERA Y PAPELERA PANDO S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18625-2009"
2009-11-30,"Law","Ley 18624","PRORROGA DE SUBSIDIO POR DESEMPLEO. DAROK S.A.","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18624-2009"
2009-11-30,"Law","Ley 18623","LEY DE ABREVIACION DE PROCESOS LABORALES. PRORROGA VIGENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18623-2009"
2009-11-30,"Law","Ley 18622","MINISTERIO DE DEFENSA NACIONAL. SISTEMA DE CONTROL DE TRANSITO AEREO PARA 
EL AEROPUERTO INTERNACIONAL DE CARRASCO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18622-2009"
2009-12-31,"Law","Ley 18639","APROBACION ACUERDO DE ASOCIACION ESTRATEGICA ENTRE URUGUAY Y CHILE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18639-2009"
2009-12-31,"Law","Ley 18638","SOCIEDADES ANONIMAS. TITULARIDAD DE INMUEBLES RURALES. PRORROGA DE PLAZO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18638-2009"
2009-12-31,"Law","Ley 18637","ELECCION MIEMBROS DE LOS CONSEJOS DIRECTIVO CENTRAL Y DE EDUCACION DE LA ANEP. REGULACION","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18637-2009"
2009-12-31,"Law","Ley 18636","AUTORIZACION PRESTAMO ENTRE EL MINISTERIO DE DEFENSA Y EL BROU. PAGO MISIONES DE PAZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18636-2009"
2009-12-31,"Law","Ley 18635","APROBACION ACUERDO DE COOPERACION ECONOMICA CIENTIFICA Y TECNICA ENTRE URUGUAY Y MALASIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18635-2009"
2009-12-31,"Law","Ley 18634","APROBACION ACUERDO ENTRE URUGUAY Y LA ORGANIZACION DE NACIONES UNIDAS
PARA EL DESARROLLO INDUSTRIAL (ONUDI) RELATIVO AL ESTABLECIMIENTO DE UNA
OFICINA REGIONAL EN URUGUAY","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18634-2009"
2009-12-31,"Law","Ley 18633","APROBACION CONVENIOS IBEROAMERICANOS DE COPRODUCCION CINEMATOGRAFICA Y SUS PROTOCOLOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18633-2009"
2009-12-31,"Law","Ley 18632","DECLARACION DE INTERES PUBLICO. SERVICIOS BIBLIOTECARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18632-2009"
2009-12-31,"Law","Ley 18631","OTORGAMIENTO DE PENSION GRACIABLE. DANIEL FREITAS RODRIGUEZ","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18631-2009"
2009-12-31,"Law","Ley 18630","APROBACION ACUERDO DE SEDE ENTRE EL GOBIERNO DE LA REPUBLICA ORIENTAL DEL URUGUAY Y EL INSTITUTO INTERAMERICANO DE DERECHOS HUMANOS PARA LA INSTALACION DE OFICINA REGIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18630-2009"
2009-12-31,"Law","Ley 18629","ASCENSO EN SITUACION DE RETIRO. CONTRA ALMIRANTE JUAN JOSE FERNANDEZ PARES","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18629-2009"
2009-12-31,"Law","Ley 18628","DONACIONES A LAS FUNDACIONES TELETON Y PELUFFO GIGUENS. BENEFICIOS TRIBUTARIOS","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18628-2009"
2009-12-31,"Law","Ley 18627","REGULACION DEL MERCADO DE VALORES. DEUDA PUBLICA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18627-2009"
2009-12-31,"Law","Ley 18626","AUTORIZACION SALIDA BUQUE DE LA ARMADA NACIONAL. CAMPAÑA ANTARTICA 2010. OPERACION ANTARKOS XXVI","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18626-2009"
2010-01-31,"Law","Ley 18642","AUTORIZACION INGRESO DE UNA DELEGACION DEL EJERCITO DE BRASIL. CONMEMORACION DEL CENTENARIO DEL BATALLON ITUZAINGO DE INFANTERIA Nº 7","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18642-2010"
2010-01-31,"Law","Ley 18641","AUTORIZACION XXIX VIAJE DE INSTRUCCION DEL CAPITAN MIRANDA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18641-2010"
2010-01-31,"Law","Ley 18640","DECLARACION DE INTERES NACIONAL. PROGRAMAS DE APOYO A LA PROMOCION DE LA  EDUCACION EN LA NIÑEZ Y LA ADOLESCENCIA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18640-2010"
2010-02-28,"Law","Ley 18651","LEY DE PROTECCION INTEGRAL DE PERSONAS CON DISCAPACIDAD","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18651-2010"
2010-02-28,"Law","Ley 18650","LEY MARCO DE DEFENSA NACIONAL","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18650-2010"
2010-02-28,"Law","Ley 18649","OTORGAMIENTO DE PENSION GRACIABLE. ROBERTO BIANCO TANO","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18649-2010"
2010-02-28,"Law","Ley 18648","OTORGAMIENTO DE PENSION GRACIABLE. JOSE EUSEBIO URRUZMENDI AYCAGUER","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18648-2010"
2010-02-28,"Law","Ley 18647","OTORGAMIENTO DE PENSION GRACIABLE. MARTA MARGARITA AMENDOLA VERDIE","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18647-2010"
2010-02-28,"Law","Ley 18646","OTORGAMIENTO DE PENSION GRACIABLE. NELBIA ROMERO CABRERA","(Documento actualizado)","https://www.impo.com.uy/bases/leyes/18646-2010"
